time,pose_x,pose_y,yaw,vel_x,vel_y,acc_x,acc_y,vel_yaw
29300.95,0.213158910819768,9.396928805873087e-05,0.7069509030231997,-9.305885260313792e-10,-1.1783778211712046e-11,-0.0,-0.0,1.889057044049223e-11
29300.99,0.21340611915413488,9.709961698816798e-05,0.706945896384832,-9.305885067578033e-10,-1.178377796835344e-11,-0.0,-0.0,1.8846937885321284e-11
29301.32,0.21566712442283525,0.00020670123839491844,0.7067678449247883,-8.511305022401289e-09,-4.1258321847202154e-10,-0.0,-0.0,6.7025508834252e-10
29301.53,0.2179281296915357,0.00031630285980177987,0.706593444803381,-8.511304491772974e-09,-4.125831927503645e-10,-0.0,-0.0,6.565099857340639e-10
29301.88,0.22018913496023615,0.0004259044812086414,0.7064225849503175,-8.5113050353419e-09,-4.125832190997171e-10,-0.0,-0.0,6.431830778321262e-10
29301.11,0.2224501402289366,0.0005355061026153918,0.7062551587506406,-8.511304790813074e-09,-4.1258320724582984e-10,-0.0,-0.0,6.30257450145958e-10
29301.16,0.22471114549763704,0.0006451077240222355,0.7060910638237653,-8.511305120439142e-09,-4.12583223224721e-10,-0.0,-0.0,6.177172652740484e-10
29301.19,0.22697215076633737,0.0007547093454290213,0.7059302018155255,-8.511304475043367e-09,-4.125831919391369e-10,-0.0,-0.0,6.05547253493666e-10
29301.23,0.23263298933898616,0.000929320649598429,0.7056930064915955,-2.1309602754799297e-08,-6.573050053618546e-10,-0.0,-0.0,8.928956484760404e-10
29301.25,0.2382938279116349,0.001103931953767761,0.7054670082623008,-2.130960114254895e-08,-6.573049556309347e-10,-0.0,-0.0,8.507453557254444e-10
29301.29,0.24395466648428357,0.0012785432579370927,0.7052514327761886,-2.1309603288282194e-08,-6.573050218171198e-10,-0.0,-0.0,8.115101727021308e-10
29301.32,0.24961550505693225,0.0014531545621064247,0.7050455754552677,-2.1309602098913178e-08,-6.573049851304579e-10,-0.0,-0.0,7.749271670046602e-10
29301.35,0.255276343629581,0.001627765866275701,0.7048487938114829,-2.1309602124082488e-08,-6.573049859065981e-10,-0.0,-0.0,7.407627828564874e-10
29301.39,0.2609371822022297,0.001802377170445033,0.7046605007563902,-2.1309602591812513e-08,-6.57305000334174e-10,-0.0,-0.0,7.088084430124585e-10
29301.43,0.26972728782110905,0.0018094179799806908,0.7047310930964973,-3.30893835528405e-08,-2.6504351295562496e-11,-0.0,-0.0,-2.6573708200719623e-10
29301.45,0.2785173934399885,0.0018164587895163132,0.7047972234405506,-3.3089381410594806e-08,-2.6504349579506167e-11,-0.0,-0.0,-2.4894037365090785e-10
29301.49,0.2873074990588678,0.0018234995990519711,0.7048593018729277,-3.308938479509687e-08,-2.6504352290601478e-11,-0.0,-0.0,-2.3368742373112655e-10
29301.53,0.2960976046777472,0.0018305404085876289,0.7049176897200484,-3.308937999205274e-08,-2.6504348443397697e-11,-0.0,-0.0,-2.1979458997022457e-10
29301.55,0.30488771029662665,0.0018375812181233072,0.7049727065876038,-3.308938231085191e-08,-2.6504350300816042e-11,-0.0,-0.0,-2.0710492490277232e-10
